inst_id,OC,sido,sgg,openDate,bedCount,instkind,revenue1,salescost1,sga1,salary1,noi1,noe1,interest1,ctax1,profit1,liquidAsset1,quickAsset1,receivableS1,inventoryAsset1,nonCAsset1,tanAsset1,OnonCAsset1,receivableL1,debt1,liquidLiabilities1,shortLoan1,NCLiabilities1,longLoan1,netAsset1,surplus1,revenue2,salescost2,sga2,salary2,noi2,noe2,interest2,ctax2,profit2,liquidAsset2,quickAsset2,receivableS2,inventoryAsset2,nonCAsset2,tanAsset2,OnonCAsset2,receivableL2,debt2,liquidLiabilities2,shortLoan2,NCLiabilities2,longLoan2,netAsset2,surplus2,employee1,employee2,ownerChange
384,open,ulsan,125,20140804,235,general_hospital,54140293892,0,45806838278,22707446304,246996963,1756385848,707451720,911707170,5912359559,21079663358,20743704929,0,335958429,46302910399,43696561689,607348710,0,43074406247,18899139806,0,24175266441,15901660000,24308167510,4707295451,40190167205,0,32327097903,15979024124,496220620,4585309106,477335528,0,3773980816,19483145443,19223120630,30355690,260024813,41732696764,39156022781,485510000,0,44489254507,13932215251,3.25E+09,30557039256,22860300000,16726587700,4707295451,436,216,same
385,open,gangwon,128,20150314,42,hospital,2132680025,0,1821932803,1020400190,37701754,125718230,71284128,5868310,216862436,1373881830,1242813525,408032480,131068305,2431343407,2431343407,0,0,2338658482,828099365,0,1510559117,1.20E+09,1466566755,0,2183960040,0,1874068177,1082167170,35064070,173081154,67465175,11617740,160257039,1032035263,974161610,220413900,57873653,2441108501,2441108501,0,0,2000962665,407222327,0,1593740338,1336500000,1472181099,0,41,35,change
386,open,gyeongbuk,132,20060825,113,nursing_hospital,2360720230,0,2346809374,1340151587,8248638,4368790,0,14399160,3391544,371336831,361924678,254130052,6651370,1421254762,1385429501,35825261,0,5924427544,1355250584,0,4569176960,3327097704,-4131835951,0,2268827537,0,2130098036,1347917753,2580639,5075670,0,4783130,131451340,305500940,296830723,163835667,7238240,1489310891,1453485630,35825261,0,5920028795,717611551,0,5202417244,3941667595,-4125216964,0,48,57,change
390,open,gyeonggi,134,20071031,179,nursing_hospital,6184769343,0,0,0,0,0,0,0,6184769343,1794309443,861005182,0,104168463,8255678042,8161076374,75725000,0,4067437917,527837917,0,3539600000,3.13E+09,5982549568,0,5702739920,0,0,0,0,0,0,0,5702739920,1316884664,680672089,0,50152506,8563380321,8484778653,55725000,0,4207031395,931531395,0,3275500000,3.13E+09,5673233590,0,84,85,same
391,open,jeonbuk,136,20010307,248,general_hospital,37243828221,0,37743205290,20531625564,363521090,177820236,177820236,0,-313676215,8621573290,8456992137,12758083,164581153,25422281945,25304161945,118120000,0,23161957723,15721776383,0,7440181340,7.70E+08,10881897512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,348,same
392,open,incheon,137,20131021,171,nursing_hospital,4527727130,229210064,4062514623,2317976211,4243577,97861996,72012606,0,142384024,712469061,712469061,13011300,0,2778867057,2749583177,29283880,0,2058721686,1754751686,0,303970000,303970000,1432614432,0,2561535500,0,2900042554,1685760876,38495459,80792561,80792561,0,-380804156,579954616,529661216,0,50293400,3048545855,3009261975,39283880,0,2338270063,925950063,257581485,1412320000,1412320000,1290230408,0,75,73,same
393,open,incheon,140,20100706,24,hospital,2080929244,0,1934999794,981257021,74382,23374897,23374897,13272730,109356205,1381782661,1381782661,376200000,0,2599458458,2411553308,0,0,899764399,269474123,0,630290276,630290276,3081476720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,same
399,open,gyeongnam,154,20090522,199,nursing_hospital,5773932624,183132952,5206653606,3343153409,68671924,320309552,235139031,132508438,0,2421399296,2388219836,772840400,33179460,4755613924,4598463841,137272100,0,0,0,0,0,0,7177013220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,same
400,open,gyeongnam,154,19950515,66,hospital,3781154250,256014255,3606557187,2560967195,12161767,331901068,114872746,1490,-401157983,1156094639,1139579982,357330120,16514657,4894589978,4887526728,2067050,0,4970463715,2260463715,0,2.71E+09,2.71E+09,1080220902,0,4280194700,279414812,3907033589,2748895530,2352355,503323114,116997794,306970,-407531430,1345479066,1316034491,479520380,29444575,4876056563,4873989513,2067050,0,4740156744,1780156744,0,2.96E+09,2.86E+09,1481378885,0,60,70,same
402,open,choongnam,158,20090205,159,nursing_hospital,3264274401,89372933,2758200772,1453934870,37797050,114924351,114919409,54580780,284992615,1243239139,1239945139,273694014,3294000,6600751122,6573591121,17300000,0,3819669851,69312201,0,3750357650,3750357650,4024320410,0,3226438287,119796676,2725780973,1383393305,54136363,117796027,109110436,15746630,301454344,1136574622,1133404011,233351326,3170611,6287602081,6250442080,17300000,0,3684848908,48659938,0,3636188970,3636188970,3739327795,0,51,59,same
405,open,gyeongbuk,160,20090803,35,nursing_hospital,1518810590,118204492,1280711715,911366820,3794477,110178550,31972079,0,13510310,775498297,772929497,0,2568800,2004575179,1986671179,0,0,1201235216,198525216,0,1002710000,1002710000,1578838260,0,1457439551,133636037,1277730793,867605635,3393629,142357444,31429692,0,-92891094,838833023,833378523,0,5454500,2043379429,2025475429,0,0,1316884502,296884502,0,1.02E+09,1.02E+09,1565327950,0,17,17,same
406,open,gyeongbuk,160,20090703,90,nursing_hospital,2087763520,432135239,2110781050,1390194761,546810781,75001142,74707587,0,16656870,186371126,182703426,81114370,3667700,4094109219,4044601812,20526000,0,2806875547,1032075547,0,1774800000,1774800000,1473604798,0,2082823410,439994585,2075859053,1128739092,420095749,74728454,72197153,0,-87662933,200399607,191317816,76675870,9081791,3024677372,2968106605,20526000,0,2847817813,622972989,49946750,2224844824,2224844824,377259166,0,36,35,change
407,open,gyeongbuk,160,19881104,119,hospital,9618708606,0,9751211297,4979714120,813200615,554343170,27044684,21939910,104414844,3764172329,3597631735,31388570,166540594,6189315775,4821054907,219444548,0,4946246170,1736070785,0,3210175385,468160000,5007241934,0,8840289240,0,8680638925,4662576960,725834415,562351533,23803837,52706310,270426887,3496539556,3311448540,0,185091016,5823203796,4794284016,62004548,0,4416916262,1524426255,0,2892490007,546240000,4902827090,0,NA,NA,NA
408,open,choongbuk,163,20140409,158,nursing_hospital,3514459789,162262494,3098506803,1831216841,28748506,183196506,175303986,392260,98850232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3583999266,128352837,3230087698,2122326830,43540431,250066517,250066517,0,19032645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,49,change
409,open,choongbuk,163,20080514,70,nursing_hospital,3657338598,718076427,2539863259,1612448900,194159398,227973074,227973074,63509580,302075656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495675328,712595210,2456135799,1588225556,151302659,196453926,196453926,40018800,241774252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,change
411,open,choongnam,167,20091026,0,clinic,663950938,3479105,680570092,443978109,68479716,47446193,42074250,0,935264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829777705,2876907,864945762,507810157,118965266,47415526,44221426,0,33504776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,same
412,open,gyeonggi,168,20080204,86,hospital,8116129722,1657442718,7446936590,4623183024,48805311,294028925,249199824,0,-1233473200,1531730901,1355211020,636264700,176519881,13065414961,13008314961,57100000,0,6459588502,1145918303,0,5313670199,0,8137557360,0,8994018162,1874741866,6486465242,4121392242,5361596,317285814,304566183,44107871,276778965,1046028494,896189787,493064870,149838707,13308936492,13251836492,57100000,0,6951363325,594988734,0,6356374591,0,7403601661,0,101,104,change
414, close,gyeonggi,169,20140620,200,general_hospital,2375763729,804817755,3662180148,2668110471,2955084,395031513,159655690,0,-2483310603,751584827,608995435,405467387,142589392,15837101185,15516352585,320748600,0,12155377425,5555377425,0,6.60E+09,6.50E+09,4433308587,6916619190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,change
415,open,gyeonggi,169,20030120,151,general_hospital,19104820990,945492862,18675900235,10010503400,344177653,328031203,255598097,0,-500425657,1997003874,1930176016,320000,66827858,12546610740,10365227387,342502540,0,11437426127,6535941256,0,4901484871,3609250799,3106188487,-377394803,15562522026,1008567855,15671502435,9224459536,57540026,337076956,200844446,0,-1397085194,4128671633,4054023263,2113322,74648370,15032043680,12804183840,38800000,0,13803428675,9503552588,6.10E+09,4299876087,2722943625,5357286638,1873703348,180,178,same
417,open,gyeonggi,169,20020401,306,general_hospital,1.00E+11,26470229895,64274131751,43025362200,6959476115,8294443997,164053669,776907730,7475426881,30642574399,29784478808,108665091,858095591,77769839994,77116140914,182000,0,67843851961,12826489342,0,55017362619,1.50E+10,40568562432,491500000,92203745905,23272207743,58121071182,38833018020,4035894971,8826977467,36040928,1191115581,4828268903,40618083893,39665497585,210915076,952586308,41597326845,40241227765,182000,0,49122275187,8952458566,0,40169816621,1216840000,33093135551,491500000,807,583,same
418,open,gyeonggi,170,20120312,109,hospital,4303269676,242387555,3455912256,2228913651,3840153,267823039,86869777,0,340986979,450895753,444423450,377584844,6472303,7470235874,7323860279,54716400,0,4942361541,2905426541,0,2036935000,2.02E+09,2978770086,0,3919676297,195045229,3214298829,1983767861,1173653,303340022,152320714,0,208165870,249324385,237811243,228631015,11513142,7451033173,7316857578,42516400,0,5062574451,3092827638,0,1969746813,1925500000,2637783107,0,75,70,same
419,open,gyeongnam,174,20101104,367,nursing_hospital,12079632494,530924107,9521440239,5691328301,49773739,1151423562,202882821,446810960,478807365,3424591368,3366408329,2508609870,58183039,14216664480,14093598880,105525000,0,8097221438,6926221438,0,1.17E+09,0,9544034410,0,10868452742,565037054,8828639762,5327680229,59729148,497854096,190412606,0,1036650978,3312727134,3280679270,1781292936,32047864,12943790616,12861362016,62050000,0,7191290705,1101290705,281323922,6.09E+09,5.89E+09,9065227045,0,180,180,same
420,open,gyeonggi,177,20110523,0,nursing_hospital,5500472070,0,4883855221,2653679792,62681034,383181194,53451647,50422230,245694459,3772364440,3757177637,1031964159,15186803,5289836320,5287754486,0,0,4478687046,957757927,0,3520929119,1.80E+09,4583513714,0,5555753230,0,4936088996,2618681318,66944448,388492064,54236956,51476312,246640306,2997165349,2980012963,757131729,17152386,5285997256,5282916622,0,0,3945343350,711398793,0,3233944557,1.80E+09,4337819255,0,62,66,same
422,open,jeonnam,178,20050211,214,nursing_hospital,7614696536,415347464,5903119133,3467861240,42098974,743942102,187576102,0,594386811,2776602883,2769516492,1797116421,7086391,11912655024,11718677096,119856720,0,8715369364,1520003728,0,7195365636,5.93E+09,5973888543,1406028413,7068815899,405785462,6755147227,3768952036,90318167,209007822,196659822,51608640,-262415085,2550561757,2542336059,1962693462,8225698,12252711105,12104657177,76856720,0,9423771130,2618201328,0,6805569802,5.93E+09,5379501732,811641602,193,141,same
423, close,choongnam,159,20140618,NA,hospital,6717143911,8.20E+09,0,0,186359,139851326,129697525,0,-1622521056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,same
426, close,gyeongbuk,107,19830705,NA,hospital,0,0,54794278,7500000,121022160,137980960,137980960,0,-71753078,3867238248,3867238248,1132312345,0,5569635921,5419755881,67957340,0,6249466168,2050341703,0,4199124465,2498749346,3187408001,0,3132197950,2971193475,352979282,147940000,173212032,133064432,107972617,0,-151827207,4074622358,4069797048,1132312345,4825310,5554635921,5419755881,52957340,0,6370097200,2170972735,0,4199124465,2498749346,3259161079,0,NA,NA,NA
427, close,gyeonggi,169,20070101,180,nursing_hospital,2116892231,268174808,3286244912,2231944446,123665065,536691924,514368798,0,-1850554348,4929369598,4910840268,28347340,18529330,11966238035,4441451040,0,73742310,580426781,7507060418,0,0,0,0,0,4096871954,486198455,4750651137,2896997425,10545075,1600242592,746156653,0,-2729675155,5896047068,5840525701,25260340,55521367,11976327035,4441451040,0,65242310,639233573,6.40E+09,0,0,0,0,0,100,NA,NA
428,open,seoul,79,20011017,NA,traditional_hospital,1340971077,810845020,504340856,131897772,2264007,73558495,73558495,0,-45509287,662417593,619780119,15459630,42637474,10246798352,10119677852,86930500,0,5418547455,3187619043,0,2230928412,2.19E+09,5490668490,6269440000,1499011900,832801494,525461395,133338016,4301929,94393907,94355280,0,50657033,496961276,452686749,15455340,44274527,10388216970,10261096470,86930500,0,5349000469,3123072057,0,2225928412,2.19E+09,5536177777,6269440000,15,15,same
2,open,incheon,139,19981125,300,general_hospital,66824864410,0,65657092101,32236953402,4314093449,4901516562,1775872236,76680000,503669196,25913847298,24387412809,724257978,1526434489,48072817614,46299313665,746312240,0,67690895830,54260878189,38059269376,13430017641,6319096673,6295769082,8944587276,63603752482,0,62611262314,30169456545,4076448390,4332356668,1578625701,218399804,518182086,24989917015,23679279656,1237753941,1310637359,46501910026,43562963177,796386240,0,55406431667,50684431667,37143344381,4.72E+09,4.69E+09,16085395374,8944587276,693,693,same
5, close,jeju,149,20160309,44,hospital,34957575568,0,32592697196,16722544253,68710235,1981032861,1936454791,0,452555746,5861727241,5372198189,661028976,489529052,75110103878,66786481122,4500000,0,66267365958,42109451947,2.33E+10,24157914011,1.72E+10,14704465161,10462774450,37542526998,0,38685229259,18977322462,191802228,3694365215,2016114115,0,-4645265248,5503720305,4943368382,154430728,560351923,65593789830,65453024830,14500000,0,67308375170,42098280733,2.42E+10,25210094437,1.83E+10,3789134965,0,379,371,same
6, close,jeonnam,103,19890427,276,general_hospital,23260305967,2542570943,23087485220,11687337552,1601942757,1380941439,810120395,0,-2148748878,12653132775,11339218657,7337106674,1313914118,29454672516,28306315536,138806980,0,0,28306315536,21822782890,0,0,0,16385400958,24680345066,1500100033,23739495734,11911460194,236121643,1328858389,625923370,15210270,-1667197717,13542016215,12638512618,7003702834,903503597,29388100802,27775892339,428850980,0,0,27775892339,21822782890,0,0,0,16385400958,NA,NA,NA
8,open,busan,71,20100226,363,general_hospital,0,0,0,0,4850652289,2060988817,0,0,2789663472,8644532586,7891338155,0,753194431,67302642303,64152971336,0,0,28918804751,26041925484,18751867179,2876879267,0,47028370138,0,0,0,0,0,4975530163,2112735905,0,0,2862794258,12048967677,11264812600,0,784155077,39209035438,36019373569,0,0,12115167523,9556237015,4251867179,2558930508,0,39142835592,0,760,760,same
10,open,jeonbuk,26,20040604,213,general_hospital,50370249897,0,48558027276,22963463015,1534452040,0,2573803974,0,3346674661,7849771653,7138326629,110400000,711445024,64048538311,60243012011,3582018880,0,49216366414,25033534025,17202185666,24182832389,9976421129,22681943550,14926909183,43489959875,0,40678103061,18716161000,1802199486,0,3925279031,0,4614056300,8847724531,7868783627,176400000,978940904,60856886146,60141108127,546748880,0,43959732611,7535567468,3298427375,36424165143,21347120000,25744878066,15072685841,437,385,same
12,open,gyeonggi,122,20081224,220,general_hospital,43816543122,10051312608,29264928639,19715446217,3260366823,4892588017,997988589,271988090,2596092591,8963374277,8637166338,2596579660,326207939,54735951707,53736518723,428135400,0,44870859677,28458208282,1.65E+10,16412651395,10769341543,18828466307,0,43205986981,10360798265,28650436008,18929579742,2709076770,4664388742,1164551473,224753012,2014687724,8684358482,8391008391,2496725320,293350091,61584242081,61328126081,242516000,0,45459114417,24757164386,17557900000,20701950031,17169340032,24809486146,0,386,397,same
13,open,gyeonggi,31,20020513,370,general_hospital,86227731973,21961377249,61519717053,39714189795,557312990,1248942580,748387649,899154422,1155853659,14662039230,13808608820,10398620,853430410,64060070910,63875805350,1.55E+08,0,47525559216,35433264969,16092267082,12092294247,3107573700,31196550924,0,78557968311,21429209410,54159976792,35220203700,570061051,1269665772,850735569,289991680,1979185708,11719939068,11022942864,2825780,696996204,65121511922,64877246362,2.15E+08,0,42367245001,25878792829,11979310283,16488452172,13811232841,34474205989,0,727,580,same
20,open,jeonbuk,147,20070110,246,general_hospital,35709731765,4188686629,30001785786,18255735890,372357781,677858348,625185241,84562545,1129196238,7322581445,6897496733,158768021,425084712,22075205034,21151715645,3.05E+08,0,24485924430,19153080163,11809416753,5332844267,3317219788,4911862049,294291557,29692963394,3727673679,24367610167,15551937480,333809040,1695891593,596904229,0,235596995,4344680646,3915392956,97018056,429287690,24604064302,23414266338,2.35E+08,0,22754052022,8100283091,3139853466,14653768931,12266530317,6194692926,1577122434,377,346,same
21,open,gyeongbuk,95,20151209,148,nursing_hospital,2719142464,0,2067186286,900922930,177541556,116742065,104670415,0,712755669,2440569112,2416656943,1361958422,23912169,22312801690,16605491246,24690000,0,18527743437,12256879547,11706987877,6270863890,4977311280,6225627365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,same
23,open,gyeonggi,169,19851223,27,hospital,70340410791,15703609481,51774179537,32040054580,446597276,1730254303,1658762094,238518390,1340446356,9285804386,8766996223,13083630,518808163,56412209806,55132585663,940029255,0,57040737104,18867341663,10966044435,38173395441,23647710000,8657277088,7321694997,56091019850,12750399682,41355281669,26619996530,1604990993,2068379179,1941941841,0,1521950313,9677090984,9071466702,11432010,605624282,62560959004,60246819338,980529255,0,62419285026,15143328141,7749622618,47275956885,33318400000,9818764962,8483182871,532,409,same
24, close,gyeonggi,169,20071109,NA,traditional_clinic,70340410791,15703609481,51774179537,32040054580,446597276,1730254303,1658762094,238518390,1340446356,9285804386,8766996223,13083630,518808163,56412209806,55132585663,940029255,0,57040737104,18867341663,10966044435,38173395441,23647710000,8657277088,7321694997,56091019850,12750399682,41355281669,26619996530,1604990993,2068379179,1941941841,0,1521950313,9677090984,9071466702,11432010,605624282,62560959004,60246819338,980529255,0,62419285026,15143328141,7749622618,47275956885,33318400000,9818764962,8483182871,532,409,same
28, close,jeonnam,91,20080404,183,hospital,9030641727,1925932740,7538562879,5698014783,109284954,541063584,163287381,0,-865632522,1709659328,1407379317,1012639927,302280011,9239931318,9214931318,2.10E+07,0,14771180259,13006480259,10041612242,1764700000,1634700000,-3821589613,-8636717673,10042045272,2017184090,7871505349,5909383187,77602640,210451123,190696723,0,20507350,1755944994,1427059290,1059618701,328885704,9413528202,9390528202,1.90E+07,0,14125430287,11485976051,7929080077,2639454236,2227082500,-2955957091,-7771085151,128,127,change
